id_hal,Translation_id,line_id,source,translation,postedition
14,14,5,"Just as Thunberg told the UN summit ""we are in the beginning of a mass extinction and all you can talk about is the money and fairytales of eternal economic growth,"" Cullis-Suzuki told leaders that ""losing my future is not like losing an election or a few points on the stock market.""","Stejně jako Thunberg na summitu OSN řekl: „Jsme na začátku hromadného vymírání a vše, o čem můžete mluvit, jsou peníze a pohádky věčného ekonomického růstu,“ řekl Cullis-Suzuki vůdcům, že „ztráta mé budoucnosti není jako ztráta voleb. nebo pár bodů na akciovém trhu. “","Podobně jako Thunbergová řekla na summitu OSN, že „jsme na začátku hromadného vymírání a vše, o čem dovedeme mluvit, jsou jen peníze a plané sliby věčného ekonomického růstu,“ řekla Cullis-Suzukiová světovým vůdcům, že „ztráta mé budoucnosti není jako ztráta voleb nebo pár akcií na trhu.“"
14,14,6,"And underpinning both girls"" messages was a nihilistic fatalism. ""I am afraid to go out in the sun now because of the hole in our ozone. I am afraid to breathe the air because I don't know what chemicals are in it,"" Cullis-Suzuki said in 1992. Striking schoolchildren in 2019 carry banners reading ""You'll die of old age, I'll die of climate change.""","A oporou obou dívek „zprávy byly nihilistickým fatalismem.“ Obávám se, že teď vycházím na slunce kvůli díře v našem ozonu. Bojím se dýchat vzduch, protože nevím, jaké chemikálie v něm jsou, “řekl Cullis-Suzuki v roce 1992. Úžasné školáky v roce 2019 nesou transparenty s nápisem„ Zemřete na stáří, zemřu na změnu klimatu . “","A poselství obou dívek se opíralo o „nihilistický fatalismus.“ Bojím se, že vycházím přímo do slunce kvůli díře v ozonové vrstvě. Bojím se dýchat vzduch, protože nevím, jaké chemikálie v něm jsou,“ řekla Cullis-Suzukiová v roce 1992. Protestující školáci v roce 2019 nesou transparenty s nápisem „Vy zemřete stářím, já kvůli změnám klimatu.“"
14,14,7,"The environmental problems addressed by Cullis-Suzuki reflect the world of the early 1990s, when deforestation, the depletion of the ozone layer, and the extinction of species were the ecological concerns de jour. Yet humanity has been fairly successful at resolving those problems in the intervening years. Thanks to a landmark chemicals ban, ozone depletion has slowed dramatically, and forest cover worldwide has increased by an area the size of Texas and Alaska combined.","Environmentální problémy, které řeší Cullis-Suzuki, odrážejí svět na počátku 90. let 20. století, kdy odlesňování, vyčerpání ozonové vrstvy a vymírání druhů byly ekologickými zájmy de jour. Přesto bylo lidstvo v těchto letech v těchto letech docela úspěšné. Díky zásadnímu zákazu chemických látek se vyčerpání ozónu dramaticky zpomalilo a lesní pokryv na celém světě vzrostl o oblast spojenou s velikostí Texasu a Aljašky.","Ekologické problémy, které Cullis-Suzukiová řešila, odráželi svět na začátku 90. let, kdy odlesňování, narušování ozonové vrstvy a vymírání druhů představovaly největší ekologické hrozby. Přesto lidstvo od té doby některé problémy poměrně úspěšně vyřešilo. Díky zásadním zákazům chemických látek se narušování ozonové vrstvy výrazně zpomalilo a lesní porost na celém světě se rozrostl o oblast ve velikosti Texasu a Aljašky."
14,14,8,Cullis-Suzuki herself went on to found an environmental think tank and work for UN Secretary General Kofi Annan's Special Advisory Panel in the early 2000s.,Sám Cullis-Suzuki pokračovala na počátku 20. let založení ekologického think tanku a práce pro zvláštní poradní panel generálního tajemníka OSN Kofi Annanové.,Sama Cullis-Suzukiová ve svém úsilí pokračovala na začátku 20. století založením ekologické instituce a prací pro zvláštní poradní sbor generálního tajemníka OSN Kofi Annana.
15,15,1,Pompeo accuses Syria of using chemical weapons in May attack,Pompeo obviňuje Sýrii z používání chemických zbraní v květnovém útoku,Pompeo obvinil Sýrii z použití chemických zbraní při květnovém útoku
15,15,2,"Secretary of State Mike Pompeo, speaking on the sidelines of the U.N. General Assembly on Thursday, said the United States has concluded the Syrian government used chemical weapons in an attack earlier this year.","Ministr zahraničí Mike Pompeo ve čtvrtek na postu Valného shromáždění USA uvedl, že Spojené státy dospěly k závěru, že syrská vláda použila při útoku na začátku tohoto roku chemické zbraně.","Ministr zahraničí Mike Pompeo ve čtvrtek na Valném shromáždění OSN prohlásil, že Spojené státy dospěly k závěru, že syrská vláda použila chemické zbraně při útoku na začátku tohoto roku."
15,15,3,Pompeo said U.S. officials had determined Syrian President Bashar Assad's government had used chlorine in the attack on opposition forces in Idlib province on May 19.,"Pompeo uvedl, že američtí představitelé určili, že vláda Sýrského prezidenta Bašara Assada použila chlor k útoku na opoziční síly v provincii Idlib 19. května.","Pompeo řekl, že američtí představitelé jsou přesvědčeni, že vláda syrského prezidenta Bašára al-Asada použila chlór při útoku na opoziční síly v provincii Idlib 19. května."
15,15,4,"""The Assad regime is responsible for innumerable atrocities some of which rise to the level of war crimes and crimes against humanity,"" Pompeo told a news conference.","""Assadův režim je zodpovědný za nespočet nesčetných krutostí, z nichž některé se dostávají na úroveň válečných zločinů a zločinů proti lidskosti,"" řekl Pompeo na tiskové konferenci.","„Asadův režim je zodpovědný za nespočetné ukrutnosti, z nichž některé jsou na úrovni válečných zločinů a zločinů proti lidskosti,“ řekl Pompeo na tiskové konferenci."
15,15,5,U.S. officials in May said they'd received reports consistent with a chemical attack in northwest Syria but did not offer a definitive conclusion at the time.,"Američtí představitelé v květnu uvedli, že dostávali zprávy shodné s chemickým útokem v severozápadní Sýrii, ale v té době nenabídli definitivní závěr.","Američtí představitelé v květnu uvedli, že se k nim dostávaly zprávy naznačující chemické útoky v severozápadní Sýrii, ale v té době nevyvodili jednoznačný závěr."
15,15,6,"In April 2018, the U.S., Britain and France launched airstrikes in Syria in retaliation for what they described as a suspected chemical attack that killed more than 40 people earlier that month.","V dubnu 2018 zahájily USA, Británie a Francie letecké útoky v Sýrii jako odvetu za podezření z chemického útoku, který zabil více než 40 lidí dříve v měsíci.","V dubnu 2018 zahájily USA, Británie a Francie letecké útoky na Sýrii jako odvetu kvůli podezření z chemického útoku, při kterém o měsíc dříve zemřelo více než 40 lidí."
15,15,7,"""This is different in some sense because it was chlorine... but know that President Trump has been pretty vigorous in protecting the world from the use of chemical weapons,"" Pompeo said.","""V nějakém smyslu je to jiné, protože to byl chlor ... ale vím, že prezident Trump byl velmi energický v ochraně světa před použitím chemických zbraní,"" řekl Pompeo.","„V jistém smyslu je to jiné, protože se jednalo o chlór ... ale vím, že prezident Trump jedná velmi energicky v otázce ochrany světa před používáním chemických zbraní,“ řekl Pompeo."
15,15,8,He added that the U.S. would provide an additional $4.5 million to the Organization for the Prohibition of Chemical Weapons to fund investigations into other instances of suspected Syrian chemical-weapons use.,"Dodal, že USA poskytnou Organizaci pro zákaz chemických zbraní dalších 4,5 milionu dolarů na financování vyšetřování dalších případů podezření na použití syrských chemických zbraní.","Dodal, že USA poskytnou Organizaci pro zákaz chemických zbraní dalších 4,5 milionu dolarů na financování vyšetřování dalších případů podezření z použití chemických zbraní v Sýrii."
16,16,1,Brexit can get plenty more toxic from here,Brexit odtud může být mnohem toxičtější,Nejistota kolem Brexitu může být ještě více toxická
16,16,2,"Humiliation in the courts at home is a taste of what awaits Johnson in Brussels if he tries to weasel out of his commitments to request an extension. That will comfort European officials, who would most probably agree to it. Mainly because taking more time to find a solution reduces the threat of a no-deal Brexit, which would be economically harmful to both sides.","Ponižování u soudů doma je chutí toho, co čeká Johnsona v Bruselu, pokud se snaží splnit své závazky a požádat o prodloužení. Potěší to evropské úředníky, kteří by s tím pravděpodobně souhlasili. Hlavně proto, že najít více času na nalezení řešení, snižuje hrozbu nedostupného Brexitu, což by bylo pro obě strany ekonomicky škodlivé.","Ponížení před britskými soudy je pouze malou ochutnávkou toho, co čeká Johnsona v Bruselu, jestliže nedostojí svým závazkům a nepožádá o odklad Brexitu. To by potěšilo evropské unijní úředníky, kteří by se žádostí pravděpodobně souhlasili. Zejména proto, že více času potřebného k nalezení řešení by snížilo riziko Brexitu bez dohody, který by byl pro obě strany ekonomicky nevýhodný."
16,16,3,"Yet European diplomats can also see that the political bedlam in the UK lends itself to delay without decisions. Lawmakers in Parliament were able to set aside their differences to tie Johnson's hands and seek an extension, but that's about all they can agree on. This is the same Parliament that rejected the former prime minister Theresa May's hard-fought Brexit deal with the EU three times. Unless there's an election - another decision on which MPs have a final say - that won't change.","Evropští diplomaté však mohou také vidět, že politický bedlam ve Velké Británii se může bez rozhodnutí zdržet. Zákonodárci v parlamentu dokázali své rozdíly zrušit, aby si Johnsonovi svázali ruce a hledali prodloužení, ale to je všechno, na čem se mohou dohodnout. Je to stejný Parlament, který třikrát odmítl tvrdě bojovanou dohodu Brexitu s bývalou premiérkou Terezou Mayovou s EU. Pokud nejsou volby - další rozhodnutí, o kterém mají poslanci poslední slovo - to se nezmění.","Evropští diplomaté také dobře vědí, že pokud nebude v brzké době učiněno rozhodnutí, politický chaos ve Velké Británii by mohl odchod ještě více oddálit. Zákonodárci v parlamentu dokázali překlenout vzájemné rozdíly, aby Johnsonovi svázali ruce a hledali možnosti pro odložení Brexitu, ale to je vše, na čem jsou schopni se dohodnout. Je to pořád ten stejný parlament, který třikrát odmítl dohodu o Brexitu s EU v tvrdém souboji s bývalou premiérkou Theresou Mayovou. Pokud neproběhnou volby – další usnesení, při kterém mají poslanci rozhodující slovo – tak nedojde ke změně."
16,16,4,"But even an election is a grim prospect for European capitals hoping for a friendly resolution to the Brexit mess. The opposition Labour Party's Brexit policy is a painful contortion act that's almost impossible to understand; the centrist Liberal Democrats' idea to cancel Brexit altogether is seen as extreme. The longer this drags on, the more it eats away at the smooth functioning of the EU.","Ale i volby jsou pro evropské metropole hroznou vyhlídkou v naději na přátelské řešení Brexitovy nepořádku. Politika Brexit opoziční Labouristické strany je bolestivý akt zkroucení, kterému je téměř nemožné porozumět; myšlenka centristických liberálních demokratů na zrušení Brexitu je považována za extrémní. Čím déle se to táhne, tím více se zbavuje plynulého fungování EU.","Ale i volby jsou chmurnou vyhlídkou pro evropské metropole, které doufají v pokojné vyřešení zmatků kolem Brexitu. Brexitová politika opoziční Labouristické strany je bolestivým aktem zkroucení, který je téměř nemožné pochopit. Myšlenka centristických liberálních demokratů na zrušení Brexitu je považována za extrémní. Čím déle se celá věc protahuje, tím více je narušováno hladké fungování Evropské unie."
16,16,5,There might be more optimism in Brussels if the outline of a workable deal was already sitting on a desk somewhere in the European Commission's Berlaymont headquarters. But there isn't.,"V Bruselu by mohlo být více optimismu, pokud by náčrt proveditelné dohody již seděl na stole někde v sídle Evropské komise v Berlaymont. Ale není.","V Bruselu by panoval větší optimismus, kdyby návrh uskutečnitelné dohody již ležel někde na stole v sídle Evropské komise v Berlaymontu. Ale nic takového zatím není."
16,16,6,"Johnson's regular bashing of his predecessor's ""backstop"" proposal to avoid a return to a hard border in Ireland and protect the EU single market hasn't led to any convincing alternatives. Officials say the proposals sent in by the UK on alternative arrangements aren't concrete enough to be considered operational in time for an October 31 exit.","Johnsonův pravidelný šlápnutí návrhu „zpětného chodu“ jeho předchůdce, který má zabránit návratu na tvrdou hranici v Irsku a chránit jednotný trh EU, nevedl k přesvědčivým alternativám. Úředníci tvrdí, že návrhy zaslané Spojeným královstvím o alternativních opatřeních nejsou dostatečně konkrétní, aby mohly být považovány za funkční včas k 31. říjnu.","Johnsonovo opakované napadání návrhu „zpětného chodu“ svého předchůdce, který má zabránit návratu na pevné hranice v Irsku a ochránit jednotný trh EU, nevedl k žádné přesvědčivé alternativě. Úředníci tvrdí, že návrhy Spojeného království o alternativních opatřeních nejsou dostatečně konkrétní, aby mohly být považovány za funkční do 31. října, kdy má dojít k definitivnímu odchodu Velké Británie z Evropské unie."
16,16,7,"And Johnson's weakness will give the 27 leaders facing him even less incentive to erase crucial red lines, despite the claim by Michael Gove, the UK minister in charge of a no-deal Brexit, that they're ""shifting"" on the backstop.","A Johnsonova slabost dá 27 vůdců, kteří mu čelí, ještě menší motivaci vymazat zásadní červené čáry, navzdory tvrzení Michaela Goveho, britského ministra odpovědného za neobchodní Brexit, že se „pohybují“ na dorazu.","A Johnsonova slabost dává 27 lídrům, kteří mu čelí, ještě menší motivaci smazat pomyslnou červenou linii, navzdory tvrzení Michaela Goveho, britského ministra odpovědného za koncept Brexitu bez dohody, že se „pohybují“ na doraz."
16,16,8,"In an ideal world, a series of blows landing on Johnson - who is also under fire over his rhetoric in the debate over Brexit - would bring the match closer to an end. Europe should still try to extract maximum concessions from the UK, given it has no choice but to negotiate with the current government while trying to preserve unity among the rest of its 27 member states - which is going to get harder the longer this drags on. If there's a window to try yet again to put a deal before the UK parliament, the EU should grab it.","V ideálním světě by řada úderů přistávajících na Johnsonovi, který je také v debatě o Brexitu pod palbou nad jeho rétorikou, přinesl zápas blíže ke konci. Evropa by se měla i nadále snažit získat maximální ústupky ze Spojeného království, protože nemá na výběr, ale vyjednat se současnou vládou a zároveň se snažit zachovat jednotu mezi zbytkem svých 27 členských států - což bude čím dál tím těžší, tím těžší bude. Pokud existuje okno, které by se mohlo pokusit znovu podat dohodu před parlamentem Spojeného království, měla by ji EU chytit.","V ideálním světě by série úderů namířených proti Johnsonovi, který je pod palbou také kvůli své rétorice v debatě o Brexitu, dovedla politické zápolení blíže ke konci. Evropa by se měla i nadále snažit získat maximální ústupky ze strany Spojeného království, protože nemá na výběr, vyjednávat se současnou vládou a zároveň se snažit zachovat jednotu mezi zbylými 27 členskými státy – a čím déle se věc bude protahovat, tím těžší to bude. Pokud existuje vodítko, které by umožnilo znovu předložit dohodu před britský parlament, měla by se ho EU chytit."
17,17,1,"""China has always been dedicated to resolving territorial and maritime delimitation disputes through negotiation and consultation,"" stated an official white paper released, four days ahead of the country set to celebrate its 70th anniversary of the leadership of the ruling Communist Party of China (CPC) on October 1.","„Čína byla vždy odhodlána řešit spory o územní a námořní vymezení prostřednictvím vyjednávání a konzultací,“ uvedla oficiální bílá kniha, která byla zveřejněna čtyři dny před zemí, která měla oslavit 70. výročí vedení vládnoucí Komunistické strany Číny (CPC) ) 1. října.","„Čína se vždy snažila řešit spory o územní i námořní nároky prostřednictvím vyjednávání a konzultací,“ uvedlo oficiální prohlášení, které bylo zveřejněno čtyři dny před oslavou 70. výročí vlády Komunistické strany Číny (CPC) v zemi, které připadá na 1. října."
17,17,2,"""China safeguards world peace through real actions. Over the past 70 years, China has not provoked a single war or conflict, nor invaded a single square of foreign land,"" the paper titled ""China and the World in the New Era"" said.","""Čína chrání světový mír skutečnými činy. Za posledních 70 let Čína nevyvolala jedinou válku nebo konflikt ani nenapadla jediný čtverec cizí země,"" uvedl dokument s názvem ""Čína a svět v nové éře"".","„Čína chrání světový mír reálnými činy. Za posledních 70 let Čína nevyvolala jedinou válku nebo konflikt ani nenapadla jediný kousek cizí země,“ stojí v prohlášení s názvem „Čína a svět v nové době“."
17,17,3,"The white paper, while highlighting the CPS's ""peaceful rise"" made no reference of the bloody 1962 war with India and the vast tracts of land, especially in the Aksai Chin area, occupied by China.","Dokument white paper, zatímco zdůrazňuje CPS je “mírový vzestup” dělal žádný odkaz na krvavou válku 1962 s Indií a obrovské plochy země, obzvláště v Aksai bradě obsazené Čínou.","Prohlášení, které zdůrazňuje „mírový vzestup“ CPS, se nijak nezmiňuje o krvavé válce z roku 1962 s Indií a o rozsáhlých oblastech, zejména v Aksai Čin, které Čína okupovala."
17,17,4,"The Sino-India border dispute involving 3,488-km-long Line of Actual Control (LAC) remained unresolved. China also claims Arunachal Pradesh as part of South Tibet, which India contests.","Hraniční spor mezi Čínou a Indií zahrnující 3 488 km dlouhou linii skutečné kontroly (LAC) zůstal nevyřešen. Čína také tvrdí, že Arunachal Pradesh je součástí jižního Tibetu, který Indie zpochybňuje.","Hraniční spor mezi Čínou a Indií týkající se 3 488 km dlouhé Linie aktuální kontroly (LAC) zůstal nevyřešený. Čína také tvrdí, že Arunáčalpradéš je součástí jižního Tibetu, což Indie zpochybňuje."
17,17,5,"So far, the two countries held 21 rounds of Special Representatives talks to resolve the border dispute.",Dosud obě země uspořádaly 21 kol jednání zvláštních zástupců s cílem vyřešit spor o hranice.,"Dosud obě země uspořádaly 21 kol jednání zvláštních zástupců, kteří se pokoušeli hraniční spor vyřešit."
17,17,6,"Besides the 1962 war, India and China had a major military standoff at Doklam in 2017 when the People's Liberation Army (PLA) tried to lay a road close to India""s narrow Chicken Neck corridor connecting with the North-Eastern states in an area also claimed by Bhutan.","Kromě války v roce 1962 měly Indie a Čína v Doklamu v roce 2017 velký vojenský odstup, když se lidová osvobozenecká armáda (PLA) pokusila položit silnici poblíž úzkého indického úzkého koridoru kuřecí krku spojujícího se severovýchodními státy v oblasti. tvrdí Bhútán.","Kromě války v roce 1962 hrozilo mezi Indií a Čínou vypuknutí většího vojenského konfliktu u Doklamské náhorní plošiny v roce 2017, když se Čínská lidová osvobozenecká armáda (PLA) pokusila vybudovat železnici poblíž úzkého indického koridoru Kuřecí krk, který spojuje západní a východní část Indie v oblasti nárokované také Bhútánem."
17,17,7,It was finally diplomatically resolved after which both sides pulled back their troops.,"Nakonec bylo diplomaticky vyřešeno, po kterém obě strany stáhly své jednotky zpět.",Nakonec bylo vše vyřešeno diplomatickou cestou a obě strany stáhly své vojenské jednotky.
17,17,8,"China also had a major military conflict with Vietnam in 1979. China claims sovereignty over all of South China Sea. Vietnam, Malaysia, the Philippines, Brunei and Taiwan have counter claims.","V roce 1979 měla Čína také velký vojenský konflikt s Vietnamem. Čína si nárokuje svrchovanost nad celým Jihočínským mořem. Vietnam, Malajsie, Filipíny, Brunej a Tchaj-wan mají protinávrhy.","V roce 1979 došlo také k velkému vojenskému konfliktu mezi Čínou a Vietnamem. Čína si nárokuje svrchovanost nad celým Jihočínským mořem. Avšak Vietnam, Malajsie, Filipíny, Brunej a Tchaj-wan také vznášejí územní nároky na tuto oblast."
18,18,1,"India's monsoon season has overrun by almost a month, with unprecedented rainfall causing deaths from collapsing buildings and many crops beginning to rot.","Indická monzunová sezóna se překročila téměř o měsíc, kdy bezprecedentní srážky způsobily úmrtí z hroutících se budov a mnoho plodin začalo hnít.","Monzunové období v Indii se prodloužilo téměř o měsíc, během kterého nebývale silné dešťové srážky způsobily úmrtí lidí kvůli zříceným budovám a hnití mnoha plodin."
18,18,2,"Normally the monsoon in north India recedes by the beginning of September, but the average rainfall this month has been 37% above normal. If the situation continues for the remaining few days, it will be the latest the monsoon has ever receded in decades, according to experts in the India Meteorological Department.","Normálně monzun v severní Indii ustupuje do začátku září, ale průměrná srážka v tomto měsíci byla o 37% nad normální. Pokud bude situace přetrvávat i po zbývajících několik dní, bude to podle odborníků indického meteorologického oddělení poslední monzun, který kdy za desetiletí ustoupil.","Monzuny v severní Indii obvykle ustupují do začátku září, ale průměrný měsíční úhrn srážek v tomto měsíci byl o 37% nad hodnotou normálu. Pokud bude situace přetrvávat i po zbývajících několik dní, bude to podle odborníků indického meteorologického ústavu nejdéle, kdy za poslední desetiletí monzun ustoupil."
18,18,3,"Many areas of the country are still getting unprecedented rain, the latest being the town of Pune in western India, where torrential rain on Wednesday and Thursday caused several deaths and havoc from collapsed buildings.","Mnoho oblastí země stále dostává bezprecedentní déšť. Poslední z nich je město Pune v západní Indii, kde přívalové deště ve středu a ve čtvrtek způsobily několik úmrtí a zmatků způsobených zhroucenými budovami.","V mnoha oblastech země stále silně prší, nejnověji ve městě Púne v západní Indii, kde přívalové deště ve středu a ve čtvrtek způsobily úmrtí několika lidí a zmatky kvůli zříceným budovám."
18,18,4,Homes were flooded and people waded through streets with water up to their knees in scenes normally seen only at the height of the monsoon.,Domy byly zaplaveny a lidé brodili ulicemi vodou až ke kolenům ve scénách běžně viděných pouze ve výšce monzunu.,Domy byly zaplavené a lidé se brodili ulicemi vodou až na kolena na místech běžně viditelných jen ve výšce monzunu.
18,18,5,"Other cities such as Kolkata, Lucknow and Hyderabad have also experienced heavy rainfall. Uttarakhand state in the north has seen extensive damage to homes from the prolonged rains.","Další města, jako jsou Kalkata, Lucknow a Hyderabad, také zažily silné srážky. Uttarakhandský stát na severu viděl rozsáhlé škody na domovech způsobené dlouhodobými dešti.","Další města, jako jsou Kalkata, Lakhnaú a Haidarábád, také zažila silné srážky. Ve státě Uttarákhand na severu země způsobily dlouhodobé deště rozsáhlé škody na domovech lidí."
18,18,6,The monsoon was also late to arrive. Many areas suffered water shortages and farmers braced themselves for a possible drought.,Monzun také přijel pozdě. Mnoho oblastí utrpělo nedostatek vody a zemědělci se připravili na možné sucho.,Monzun také přišel později než obvykle. Mnoho oblastí trpělo nedostatkem vody a zemědělci se připravovali na možné sucho.
18,18,7,"The extended monsoon is not welcome among farmers. ""This amount of rain is not normal at this time of the year. It is making my vegetables - I've got cabbage, beans, peas and tomatoes at the moment - rot,"" said Prakash Mehra, a small farmer in Bhimtal in Uttarakhand.","Rozšířený monzun není mezi farmáři vítán. ""Toto množství deště není v této roční době normální. Vyrábí moji zeleninu - v tuto chvíli mám zelí, fazole, hrášek a rajčata - hnilobu,"" řekl Prakash Mehra, malý farmář v Bhimtalu v Uttarakhandu .","Prodloužené monzunové období nevidí farmáři rádi. „Takové množství deště není v této roční době normální. Způsobuje – momentálně u zelí, fazolí, hrášku a rajčat – hnilobu mojí zeleniny,“ řekl Prakash Mehra, malý farmář z Bhimtalu v Uttarákhandu."
18,18,8,"For consumers, the impact of the delayed and now late-receding monsoon has meant a rise in the price in the price of onions, an essential ingredient in Indian food. Onions are selling at 80 rupees (about £1) a kilo in cities such as Delhi and Mumbai, as opposed to the normal 20 rupees (23p).","Pro spotřebitele znamenal dopad zpožděného a nyní opožděného monzunu zvýšení ceny cibule, základní složky indického jídla. Cibule se prodávají za 80 rupií (asi 1 libra) za kilogram ve městech, jako je Dillí a Bombaj, na rozdíl od běžných 20 rupií (23p).","Pro spotřebitele znamená dopad zpožděného a nyní déle trvajícího monzunu zvýšení ceny cibule, základní složky indických pokrmů. Cibule se prodává za 80 rupií (cca 1 libra) za kilogram ve městech, jako je Dillí a Bombaj, na rozdíl od běžné ceny 20 rupií (23 pencí)."
19,19,1,"US sends troops, air defense systems to Saudi Arabia to deter Iran attacks","USA vysílají do Saúdské Arábie vojáky, systémy protivzdušné obrany, aby odrazily íránské útoky","USA posílají do Saúdské Arábie vojenské jednotky, systémy protivzdušné obrany, aby odrazily útoky Íránu"
19,19,2,"The U.S. is sending a Patriot missile battery, four ground-based radar systems, and 200 support troops to Saudi Arabia to deter Iran's increasingly aggressive behavior, officials announced Thursday.","USA odesílají raketovou baterii Patriot, čtyři pozemní radarové systémy a 200 podpůrných jednotek do Saúdské Arábie, aby odrazily stále agresivnější chování Íránu.","USA posílají do Saúdské Arábie raketovou baterii Patriot, čtyři pozemní radarové systémy a 200 podpůrných vojenských jednotek, aby se bránily proti stále agresivnějšímu chování Íránu, oznámily ve čtvrtek úřady."
19,19,3,"A THAAD missile defense system and two additional Patriot missile batteries are prepared to go if needed, the Pentagon said.","Raketový obranný systém THAAD a dvě další raketové baterie Patriot jsou připraveny v případě potřeby jít, řekl Pentagon.","Raketový obranný systém THAAD a další dvě raketové baterie Patriot jsou v případě potřeby připraveny, řekl Pentagon."
19,19,4,"""Other countries have called out Iranian misadventures in the region, and we look for them to contribute assets in an international effort to reinforce Saudi Arabia's defense,"" Pentagon spokesman Jonathan Hoffman said.","""Jiné země vyzvaly íránské zneužívání v tomto regionu a my hledáme, aby přispěli prostředky v mezinárodním úsilí o posílení obrany Saúdské Arábie,"" řekl mluvčí Pentagonu Jonathan Hoffman.","„Další země vyzvaly Írán, aby upustil od násilného chování v tomto regionu, a my se snažíme, aby se aktivně zapojily do mezinárodní snahy o posílení obrany Saúdské Arábie,“ řekl mluvčí Pentagonu Jonathan Hoffman."
19,19,5,"Last week, Defense Secretary Mark Esper said more troops would deploy to the Middle East as a ""defensive"" measure to help protect against attacks from Iran.","Minulý týden ministr obrany Mark Esper uvedl, že další jednotky budou nasazeny na Blízký východ jako „obranné“ opatření na ochranu před útoky z Íránu.","Americký ministr obrany Mark Esper minulý týden uvedl, že další jednotky budou nasazeny na Blízký východ jako „obranné“ opatření na ochranu před útoky ze strany Íránu."
19,19,6,Esper said the deployment was a first step toward addressing Iran's increasingly violent acts in the region -- including this month's drone attack on Saudi Arabian oil facilities -- and he called on other nations to step up and condemn the attacks.,"Esper uvedl, že rozmístění bylo prvním krokem k řešení stále násilnějších činů Íránu v regionu - včetně tohoto útoku dronů na tento měsíc na saúdskoarabská ropná zařízení - a vyzval další země, aby útoky zintenzívnily a odsoudily.","Esper řekl, že rozmístění jednotek bylo prvním krokem k řešení stále agresivnějšího chování Íránu v daném regionu – včetně útoku dronů na saúdskoarabská ropná zařízení tento měsíc – a vyzval další země, aby rychle jednaly a odsoudily tyto útoky."
19,19,7,"Iran-backed Houthi rebels in Yemen claimed responsibility for the Sept. 14 attack on the world's largest oil processing plant and a major oil field, but the U.S. and Saudi Arabia blamed Iran directly. Iran has denied involvement in the attack.","Íránem podporovaní reholové Houthi v Jemenu si nárokovali odpovědnost za útok ze 14. září na největší ropnou továrnu na zpracování ropy a hlavní ropné pole, ale USA a Saúdská Arábie obviňují Irán přímo. Írán odmítl účast na útoku.","Íránem podporovaní Houthi rebelové v Jemenu se přihlásili k odpovědnosti za útok ze 14. září na největší saúdské ropné zařízení a hlavní ropné pole, ale USA a Saúdská Arábie obviňují přímo Irán. Írán odmítl, že se na útoku podílel."
19,19,8,"""It is clear [...] that the weapons used were Iranian-produced and were not launched from Yemen,"" Esper said Friday, noting that all signs indicate ""Iran was responsible for the attack.""","""Je jasné [...], že použité zbraně byly vyrobeny v Íránu a nebyly vypuštěny z Jemenu,"" řekl Esper v pátek a poznamenal, že všechna označení ukazují, že za útok byl zodpovědný Írán. ""","„Je jasné [...], že zbraně použité při útoku byly vyrobené v Íránu a nebyly vypuštěné z Jemenu,“ řekl Esper v pátek a poznamenal, že všechny indicie naznačují, že za útok byl zodpovědný Írán."
20,20,1,"Seth Dunlap Louisiana: WWL Radio host threatening to sue over anti-gay tweet sent the tweet himself, station claims, similar to Jussie Smollett case","Seth Dunlap Louisiana: WWL Radio hostitel, který hrozí, že bude žalovat proti anti-gay tweetu, poslal tweet sám, tvrdí stanice, podobně jako případ Jussie Smolletta","Seth Dunlap, Louisiana: moderátor americké rozhlasové stanice WWL, který vyhrožuje žalobou kvůli homofobnímu tweetu, je jeho vlastním autorem, podobně jako v případu Jussie Smolletta, tvrdí WWL"
20,20,2,"A radio host in New Orleans said he received an anti-gay slur, sent to him from the radio station's Twitter account. On Wednesday, WWL host Seth Dunlap, who is openly gay, said he planned to sue the station's parent company after working for years in a homophobic and hostile workplace. In a strange turn of events Thursday, the New Orleans Police Department said the homophobic tweet sent to Dunlap came from none other than Dunlap's phone.","Hostitel rádia v New Orleans řekl, že dostal anti-gay slur, který mu byl zaslán z účtu Twitter rozhlasové stanice. Ve středu hostitel WWL Seth Dunlap, který je otevřeně gay, řekl, že po letech strávených na homofobním a nepřátelském pracovišti plánuje žalovat mateřskou společnost stanice. V podivné události ve čtvrtek policejní oddělení v New Orleans uvedlo, že homofobní pípnutí poslané Dunlapovi nepocházelo od nikoho jiného než od Dunlapova telefonu.","Moderátor rozhlasové stanice v New Orleans řekl, že mu přišel urážlivý komentář zaměřený proti homosexuálům, který mu byl zaslán z twitterového účtu rozhlasové stanice WWL. Moderátor Seth Dunlap, který se netají svou homosexuální orientací, ve středu prohlásil, že po letech strávených na homofobním a nepřátelském pracovišti má v úmyslu žalovat mateřskou společnost rozhlasové stanice. V rámci podivného zvratu událostí policejní oddělení v New Orleans ve čtvrtek oznámilo, že homofobní tweet zaslaný Dunlapovi pocházel přímo z jeho telefonu."
