id_hal,Translation_id,line_id,source,translation,postedition,translation_tokenized,translation_word_offset,postedition_tokenized,postedition_word_offset
13,13,6,"He then shared a longer post picturing the two of them arm in arm, urging his followers to stand up to Senate Majority Leader Mitch McConnell (R-Ky.) and apply pressure to GOP senators to bring the Equality Act up for a Senate vote:","Poté sdílel delší post zobrazující obě z nich ruku v ruce a naléhavě vyzval své stoupence, aby se postavili před vůdce většiny Senátu Mitch McConnell (R-Ky.) A aby vyvíjeli tlak na senátory GOP, aby zákon o rovnoprávnosti postavili do senátního hlasování:","Poté sdílel delší příspěvek zobrazující oba, jak se drží za ruce, a naléhal na své stoupencey, aby se postavili před lídra většiny v senátu Mitche McConnella (Rep.-Ky.) a vyvinuli nátlak na senátory GOP, aby zákon o rovnosti prošel hlasováním v Senátu:","['Poté', 'sdílel', 'delší', 'post', 'zobrazující', 'obě', 'z', 'nich', 'ruku', 'v', 'ruce', 'a', 'naléhavě', 'vyzval', 'své', 'stoupence,', 'aby', 'se', 'postavili', 'před', 'vůdce', 'většiny', 'Senátu', 'Mitch', 'McConnell', '(R-Ky.)', 'A', 'aby', 'vyvíjeli', 'tlak', 'na', 'senátory', 'GOP,', 'aby', 'zákon', 'o', 'rovnoprávnosti', 'postavili', 'do', 'senátního', 'hlasování:']","[(0, 4), (4, 11), (11, 17), (17, 22), (22, 34), (34, 38), (38, 40), (40, 45), (45, 50), (50, 52), (52, 57), (57, 59), (59, 68), (68, 75), (75, 79), (79, 90), (90, 94), (94, 97), (97, 107), (107, 112), (112, 118), (118, 126), (126, 133), (133, 139), (139, 149), (149, 157), (157, 159), (159, 163), (163, 172), (172, 177), (177, 180), (180, 189), (189, 194), (194, 198), (198, 204), (204, 206), (206, 221), (221, 231), (231, 234), (234, 244), (244, 255)]","['Poté', 'sdílel', 'delší', 'příspěvek', 'zobrazující', 'oba,', 'jak', 'se', 'drží', 'za', 'ruce,', 'a', 'naléhal', 'na', 'své', 'stoupencey,', 'aby', 'se', 'postavili', 'před', 'lídra', 'většiny', 'v', 'senátu', 'Mitche', 'McConnella', '(Rep.-Ky.)', 'a', 'vyvinuli', 'nátlak', 'na', 'senátory', 'GOP,', 'aby', 'zákon', 'o', 'rovnosti', 'prošel', 'hlasováním', 'v', 'Senátu:']","[(0, 4), (4, 11), (11, 17), (17, 27), (27, 39), (39, 44), (44, 48), (48, 51), (51, 56), (56, 59), (59, 65), (65, 67), (67, 75), (75, 78), (78, 82), (82, 94), (94, 98), (98, 101), (101, 111), (111, 116), (116, 122), (122, 130), (130, 132), (132, 139), (139, 146), (146, 157), (157, 168), (168, 170), (170, 179), (179, 186), (186, 189), (189, 198), (198, 203), (203, 207), (207, 213), (213, 215), (215, 224), (224, 231), (231, 242), (242, 244), (244, 252)]"
13,13,7,Pelosi introduced the Equality Act on March 13. The House passed the legislation in May. It has not yet been brought to the Senate floor.,Pelosi zavedl zákon o rovnosti 13. března. Parlament přijal právní předpisy v květnu. Dosud nebyl přinesen do Senátu.,Pelosiová přednesla návrh zákona o rovnosti 13. března. Parlament zákon v květnu schválil. Dosud neprošel hlasováním v Senátu.,"['Pelosi', 'zavedl', 'zákon', 'o', 'rovnosti', '13.', 'března.', 'Parlament', 'přijal', 'právní', 'předpisy', 'v', 'květnu.', 'Dosud', 'nebyl', 'přinesen', 'do', 'Senátu.']","[(0, 6), (6, 13), (13, 19), (19, 21), (21, 30), (30, 34), (34, 42), (42, 52), (52, 59), (59, 66), (66, 75), (75, 77), (77, 85), (85, 91), (91, 97), (97, 106), (106, 109), (109, 117)]","['Pelosiová', 'přednesla', 'návrh', 'zákona', 'o', 'rovnosti', '13.', 'března.', 'Parlament', 'zákon', 'v', 'květnu', 'schválil.', 'Dosud', 'neprošel', 'hlasováním', 'v', 'Senátu.']","[(0, 9), (9, 19), (19, 25), (25, 32), (32, 34), (34, 43), (43, 47), (47, 55), (55, 65), (65, 71), (71, 73), (73, 80), (80, 90), (90, 96), (96, 105), (105, 116), (116, 118), (118, 126)]"
13,13,8,"In August, the Trump administration asked the Supreme Court to essentially legalize anti-gay discrimination in the workplace, arguing in an amicus brief that the federal laws on employer discrimination in the Civil Rights Act of 1964 were not intended to protect individuals from being fired based on their sexual orientation.","V srpnu požádala Trumpova správa Nejvyšší soud, aby v zásadě legalizoval anti-homosexuální diskriminaci na pracovišti, a ve zkratce amicus tvrdil, že federální zákony o diskriminaci zaměstnavatelů v zákoně o občanských právech z roku 1964 neměly za cíl chránit jednotlivce před propuštěním na jejich sexuální orientaci.","V srpnu požádala Trumpova administrativa Nejvyšší soud, aby de facto legalizoval diskriminaci gayů na pracovišti, přičemž formou amicus brief tvrdila, že federální zákony o diskriminaci zaměstnavatelů v zákoně o občanských právech z roku 1964 neměly za cíl chránit jednotlivce před propuštěním kvůli jejich sexuální orientaci.","['V', 'srpnu', 'požádala', 'Trumpova', 'správa', 'Nejvyšší', 'soud,', 'aby', 'v', 'zásadě', 'legalizoval', 'anti-homosexuální', 'diskriminaci', 'na', 'pracovišti,', 'a', 've', 'zkratce', 'amicus', 'tvrdil,', 'že', 'federální', 'zákony', 'o', 'diskriminaci', 'zaměstnavatelů', 'v', 'zákoně', 'o', 'občanských', 'právech', 'z', 'roku', '1964', 'neměly', 'za', 'cíl', 'chránit', 'jednotlivce', 'před', 'propuštěním', 'na', 'jejich', 'sexuální', 'orientaci.']","[(0, 1), (1, 7), (7, 16), (16, 25), (25, 32), (32, 41), (41, 47), (47, 51), (51, 53), (53, 60), (60, 72), (72, 90), (90, 103), (103, 106), (106, 118), (118, 120), (120, 123), (123, 131), (131, 138), (138, 146), (146, 149), (149, 159), (159, 166), (166, 168), (168, 181), (181, 196), (196, 198), (198, 205), (205, 207), (207, 218), (218, 226), (226, 228), (228, 233), (233, 238), (238, 245), (245, 248), (248, 252), (252, 260), (260, 272), (272, 277), (277, 289), (289, 292), (292, 299), (299, 308), (308, 319)]","['V', 'srpnu', 'požádala', 'Trumpova', 'administrativa', 'Nejvyšší', 'soud,', 'aby', 'de', 'facto', 'legalizoval', 'diskriminaci', 'gayů', 'na', 'pracovišti,', 'přičemž', 'formou', 'amicus', 'brief', 'tvrdila,', 'že', 'federální', 'zákony', 'o', 'diskriminaci', 'zaměstnavatelů', 'v', 'zákoně', 'o', 'občanských', 'právech', 'z', 'roku', '1964', 'neměly', 'za', 'cíl', 'chránit', 'jednotlivce', 'před', 'propuštěním', 'kvůli', 'jejich', 'sexuální', 'orientaci.']","[(0, 1), (1, 7), (7, 16), (16, 25), (25, 40), (40, 49), (49, 55), (55, 59), (59, 62), (62, 68), (68, 80), (80, 93), (93, 98), (98, 101), (101, 113), (113, 121), (121, 128), (128, 135), (135, 141), (141, 150), (150, 153), (153, 163), (163, 170), (170, 172), (172, 185), (185, 200), (200, 202), (202, 209), (209, 211), (211, 222), (222, 230), (230, 232), (232, 237), (237, 242), (242, 249), (249, 252), (252, 256), (256, 264), (264, 276), (276, 281), (281, 293), (293, 299), (299, 306), (306, 315), (315, 326)]"
17,17,1,"""China has always been dedicated to resolving territorial and maritime delimitation disputes through negotiation and consultation,"" stated an official white paper released, four days ahead of the country set to celebrate its 70th anniversary of the leadership of the ruling Communist Party of China (CPC) on October 1.","„Čína byla vždy odhodlána řešit spory o územní a námořní vymezení prostřednictvím vyjednávání a konzultací,“ uvedla oficiální bílá kniha, která byla zveřejněna čtyři dny před zemí, která měla oslavit 70. výročí vedení vládnoucí Komunistické strany Číny (CPC) ) 1. října.","„Čína se vždy snažila řešit spory o územní i námořní nároky prostřednictvím vyjednávání a konzultací,“ uvedlo oficiální prohlášení, které bylo zveřejněno čtyři dny před oslavou 70. výročí vlády Komunistické strany Číny (CPC) v zemi, které připadá na 1. října.","['„Čína', 'byla', 'vždy', 'odhodlána', 'řešit', 'spory', 'o', 'územní', 'a', 'námořní', 'vymezení', 'prostřednictvím', 'vyjednávání', 'a', 'konzultací,“', 'uvedla', 'oficiální', 'bílá', 'kniha,', 'která', 'byla', 'zveřejněna', 'čtyři', 'dny', 'před', 'zemí,', 'která', 'měla', 'oslavit', '70.', 'výročí', 'vedení', 'vládnoucí', 'Komunistické', 'strany', 'Číny', '(CPC)', ')', '1.', 'října.']","[(0, 5), (5, 10), (10, 15), (15, 25), (25, 31), (31, 37), (37, 39), (39, 46), (46, 48), (48, 56), (56, 65), (65, 81), (81, 93), (93, 95), (95, 108), (108, 115), (115, 125), (125, 130), (130, 137), (137, 143), (143, 148), (148, 159), (159, 165), (165, 169), (169, 174), (174, 180), (180, 186), (186, 191), (191, 199), (199, 203), (203, 210), (210, 217), (217, 227), (227, 240), (240, 247), (247, 252), (252, 258), (258, 260), (260, 263), (263, 270)]","['„Čína', 'se', 'vždy', 'snažila', 'řešit', 'spory', 'o', 'územní', 'i', 'námořní', 'nároky', 'prostřednictvím', 'vyjednávání', 'a', 'konzultací,“', 'uvedlo', 'oficiální', 'prohlášení,', 'které', 'bylo', 'zveřejněno', 'čtyři', 'dny', 'před', 'oslavou', '70.', 'výročí', 'vlády', 'Komunistické', 'strany', 'Číny', '(CPC)', 'v', 'zemi,', 'které', 'připadá', 'na', '1.', 'října.']","[(0, 5), (5, 8), (8, 13), (13, 21), (21, 27), (27, 33), (33, 35), (35, 42), (42, 44), (44, 52), (52, 59), (59, 75), (75, 87), (87, 89), (89, 102), (102, 109), (109, 119), (119, 131), (131, 137), (137, 142), (142, 153), (153, 159), (159, 163), (163, 168), (168, 176), (176, 180), (180, 187), (187, 193), (193, 206), (206, 213), (213, 218), (218, 224), (224, 226), (226, 232), (232, 238), (238, 246), (246, 249), (249, 252), (252, 259)]"
17,17,2,"""China safeguards world peace through real actions. Over the past 70 years, China has not provoked a single war or conflict, nor invaded a single square of foreign land,"" the paper titled ""China and the World in the New Era"" said.","""Čína chrání světový mír skutečnými činy. Za posledních 70 let Čína nevyvolala jedinou válku nebo konflikt ani nenapadla jediný čtverec cizí země,"" uvedl dokument s názvem ""Čína a svět v nové éře"".","„Čína chrání světový mír reálnými činy. Za posledních 70 let Čína nevyvolala jedinou válku nebo konflikt ani nenapadla jediný kousek cizí země,“ stojí v prohlášení s názvem „Čína a svět v nové době“.","['""Čína', 'chrání', 'světový', 'mír', 'skutečnými', 'činy.', 'Za', 'posledních', '70', 'let', 'Čína', 'nevyvolala', 'jedinou', 'válku', 'nebo', 'konflikt', 'ani', 'nenapadla', 'jediný', 'čtverec', 'cizí', 'země,""', 'uvedl', 'dokument', 's', 'názvem', '""Čína', 'a', 'svět', 'v', 'nové', 'éře"".']","[(0, 5), (5, 12), (12, 20), (20, 24), (24, 35), (35, 41), (41, 44), (44, 55), (55, 58), (58, 62), (62, 67), (67, 78), (78, 86), (86, 92), (92, 97), (97, 106), (106, 110), (110, 120), (120, 127), (127, 135), (135, 140), (140, 147), (147, 153), (153, 162), (162, 164), (164, 171), (171, 177), (177, 179), (179, 184), (184, 186), (186, 191), (191, 197)]","['„Čína', 'chrání', 'světový', 'mír', 'reálnými', 'činy.', 'Za', 'posledních', '70', 'let', 'Čína', 'nevyvolala', 'jedinou', 'válku', 'nebo', 'konflikt', 'ani', 'nenapadla', 'jediný', 'kousek', 'cizí', 'země,“', 'stojí', 'v', 'prohlášení', 's', 'názvem', '„Čína', 'a', 'svět', 'v', 'nové', 'době“.']","[(0, 5), (5, 12), (12, 20), (20, 24), (24, 33), (33, 39), (39, 42), (42, 53), (53, 56), (56, 60), (60, 65), (65, 76), (76, 84), (84, 90), (90, 95), (95, 104), (104, 108), (108, 118), (118, 125), (125, 132), (132, 137), (137, 144), (144, 150), (150, 152), (152, 163), (163, 165), (165, 172), (172, 178), (178, 180), (180, 185), (185, 187), (187, 192), (192, 199)]"
17,17,3,"The white paper, while highlighting the CPS's ""peaceful rise"" made no reference of the bloody 1962 war with India and the vast tracts of land, especially in the Aksai Chin area, occupied by China.","Dokument white paper, zatímco zdůrazňuje CPS je “mírový vzestup” dělal žádný odkaz na krvavou válku 1962 s Indií a obrovské plochy země, obzvláště v Aksai bradě obsazené Čínou.","Prohlášení, které zdůrazňuje „mírový vzestup“ CPS, se nijak nezmiňuje o krvavé válce z roku 1962 s Indií a o rozsáhlých oblastech, zejména v Aksai Čin, které Čína okupovala.","['Dokument', 'white', 'paper,', 'zatímco', 'zdůrazňuje', 'CPS', 'je', '“mírový', 'vzestup”', 'dělal', 'žádný', 'odkaz', 'na', 'krvavou', 'válku', '1962', 's', 'Indií', 'a', 'obrovské', 'plochy', 'země,', 'obzvláště', 'v', 'Aksai', 'bradě', 'obsazené', 'Čínou.']","[(0, 8), (8, 14), (14, 21), (21, 29), (29, 40), (40, 44), (44, 47), (47, 55), (55, 64), (64, 70), (70, 76), (76, 82), (82, 85), (85, 93), (93, 99), (99, 104), (104, 106), (106, 112), (112, 114), (114, 123), (123, 130), (130, 136), (136, 146), (146, 148), (148, 154), (154, 160), (160, 169), (169, 176)]","['Prohlášení,', 'které', 'zdůrazňuje', '„mírový', 'vzestup“', 'CPS,', 'se', 'nijak', 'nezmiňuje', 'o', 'krvavé', 'válce', 'z', 'roku', '1962', 's', 'Indií', 'a', 'o', 'rozsáhlých', 'oblastech,', 'zejména', 'v', 'Aksai', 'Čin,', 'které', 'Čína', 'okupovala.']","[(0, 11), (11, 17), (17, 28), (28, 36), (36, 45), (45, 50), (50, 53), (53, 59), (59, 69), (69, 71), (71, 78), (78, 84), (84, 86), (86, 91), (91, 96), (96, 98), (98, 104), (104, 106), (106, 108), (108, 119), (119, 130), (130, 138), (138, 140), (140, 146), (146, 151), (151, 157), (157, 162), (162, 173)]"
17,17,4,"The Sino-India border dispute involving 3,488-km-long Line of Actual Control (LAC) remained unresolved. China also claims Arunachal Pradesh as part of South Tibet, which India contests.","Hraniční spor mezi Čínou a Indií zahrnující 3 488 km dlouhou linii skutečné kontroly (LAC) zůstal nevyřešen. Čína také tvrdí, že Arunachal Pradesh je součástí jižního Tibetu, který Indie zpochybňuje.","Hraniční spor mezi Čínou a Indií týkající se 3 488 km dlouhé Linie aktuální kontroly (LAC) zůstal nevyřešený. Čína také tvrdí, že Arunáčalpradéš je součástí jižního Tibetu, což Indie zpochybňuje.","['Hraniční', 'spor', 'mezi', 'Čínou', 'a', 'Indií', 'zahrnující', '3', '488', 'km', 'dlouhou', 'linii', 'skutečné', 'kontroly', '(LAC)', 'zůstal', 'nevyřešen.', 'Čína', 'také', 'tvrdí,', 'že', 'Arunachal', 'Pradesh', 'je', 'součástí', 'jižního', 'Tibetu,', 'který', 'Indie', 'zpochybňuje.']","[(0, 8), (8, 13), (13, 18), (18, 24), (24, 26), (26, 32), (32, 43), (43, 45), (45, 49), (49, 52), (52, 60), (60, 66), (66, 75), (75, 84), (84, 90), (90, 97), (97, 108), (108, 113), (113, 118), (118, 125), (125, 128), (128, 138), (138, 146), (146, 149), (149, 158), (158, 166), (166, 174), (174, 180), (180, 186), (186, 199)]","['Hraniční', 'spor', 'mezi', 'Čínou', 'a', 'Indií', 'týkající', 'se', '3', '488', 'km', 'dlouhé', 'Linie', 'aktuální', 'kontroly', '(LAC)', 'zůstal', 'nevyřešený.', 'Čína', 'také', 'tvrdí,', 'že', 'Arunáčalpradéš', 'je', 'součástí', 'jižního', 'Tibetu,', 'což', 'Indie', 'zpochybňuje.']","[(0, 8), (8, 13), (13, 18), (18, 24), (24, 26), (26, 32), (32, 41), (41, 44), (44, 46), (46, 50), (50, 53), (53, 60), (60, 66), (66, 75), (75, 84), (84, 90), (90, 97), (97, 109), (109, 114), (114, 119), (119, 126), (126, 129), (129, 144), (144, 147), (147, 156), (156, 164), (164, 172), (172, 176), (176, 182), (182, 195)]"
17,17,5,"So far, the two countries held 21 rounds of Special Representatives talks to resolve the border dispute.",Dosud obě země uspořádaly 21 kol jednání zvláštních zástupců s cílem vyřešit spor o hranice.,"Dosud obě země uspořádaly 21 kol jednání zvláštních zástupců, kteří se pokoušeli hraniční spor vyřešit.","['Dosud', 'obě', 'země', 'uspořádaly', '21', 'kol', 'jednání', 'zvláštních', 'zástupců', 's', 'cílem', 'vyřešit', 'spor', 'o', 'hranice.']","[(0, 5), (5, 9), (9, 14), (14, 25), (25, 28), (28, 32), (32, 40), (40, 51), (51, 60), (60, 62), (62, 68), (68, 76), (76, 81), (81, 83), (83, 92)]","['Dosud', 'obě', 'země', 'uspořádaly', '21', 'kol', 'jednání', 'zvláštních', 'zástupců,', 'kteří', 'se', 'pokoušeli', 'hraniční', 'spor', 'vyřešit.']","[(0, 5), (5, 9), (9, 14), (14, 25), (25, 28), (28, 32), (32, 40), (40, 51), (51, 61), (61, 67), (67, 70), (70, 80), (80, 89), (89, 94), (94, 103)]"
17,17,6,"Besides the 1962 war, India and China had a major military standoff at Doklam in 2017 when the People's Liberation Army (PLA) tried to lay a road close to India""s narrow Chicken Neck corridor connecting with the North-Eastern states in an area also claimed by Bhutan.","Kromě války v roce 1962 měly Indie a Čína v Doklamu v roce 2017 velký vojenský odstup, když se lidová osvobozenecká armáda (PLA) pokusila položit silnici poblíž úzkého indického úzkého koridoru kuřecí krku spojujícího se severovýchodními státy v oblasti. tvrdí Bhútán.","Kromě války v roce 1962 hrozilo mezi Indií a Čínou vypuknutí většího vojenského konfliktu u Doklamské náhorní plošiny v roce 2017, když se Čínská lidová osvobozenecká armáda (PLA) pokusila vybudovat železnici poblíž úzkého indického koridoru Kuřecí krk, který spojuje západní a východní část Indie v oblasti nárokované také Bhútánem.","['Kromě', 'války', 'v', 'roce', '1962', 'měly', 'Indie', 'a', 'Čína', 'v', 'Doklamu', 'v', 'roce', '2017', 'velký', 'vojenský', 'odstup,', 'když', 'se', 'lidová', 'osvobozenecká', 'armáda', '(PLA)', 'pokusila', 'položit', 'silnici', 'poblíž', 'úzkého', 'indického', 'úzkého', 'koridoru', 'kuřecí', 'krku', 'spojujícího', 'se', 'severovýchodními', 'státy', 'v', 'oblasti.', 'tvrdí', 'Bhútán.']","[(0, 5), (5, 11), (11, 13), (13, 18), (18, 23), (23, 28), (28, 34), (34, 36), (36, 41), (41, 43), (43, 51), (51, 53), (53, 58), (58, 63), (63, 69), (69, 78), (78, 86), (86, 91), (91, 94), (94, 101), (101, 115), (115, 122), (122, 128), (128, 137), (137, 145), (145, 153), (153, 160), (160, 167), (167, 177), (177, 184), (184, 193), (193, 200), (200, 205), (205, 217), (217, 220), (220, 237), (237, 243), (243, 245), (245, 254), (254, 260), (260, 268)]","['Kromě', 'války', 'v', 'roce', '1962', 'hrozilo', 'mezi', 'Indií', 'a', 'Čínou', 'vypuknutí', 'většího', 'vojenského', 'konfliktu', 'u', 'Doklamské', 'náhorní', 'plošiny', 'v', 'roce', '2017,', 'když', 'se', 'Čínská', 'lidová', 'osvobozenecká', 'armáda', '(PLA)', 'pokusila', 'vybudovat', 'železnici', 'poblíž', 'úzkého', 'indického', 'koridoru', 'Kuřecí', 'krk,', 'který', 'spojuje', 'západní', 'a', 'východní', 'část', 'Indie', 'v', 'oblasti', 'nárokované', 'také', 'Bhútánem.']","[(0, 5), (5, 11), (11, 13), (13, 18), (18, 23), (23, 31), (31, 36), (36, 42), (42, 44), (44, 50), (50, 60), (60, 68), (68, 79), (79, 89), (89, 91), (91, 101), (101, 109), (109, 117), (117, 119), (119, 124), (124, 130), (130, 135), (135, 138), (138, 145), (145, 152), (152, 166), (166, 173), (173, 179), (179, 188), (188, 198), (198, 208), (208, 215), (215, 222), (222, 232), (232, 241), (241, 248), (248, 253), (253, 259), (259, 267), (267, 275), (275, 277), (277, 286), (286, 291), (291, 297), (297, 299), (299, 307), (307, 318), (318, 323), (323, 333)]"
17,17,7,It was finally diplomatically resolved after which both sides pulled back their troops.,"Nakonec bylo diplomaticky vyřešeno, po kterém obě strany stáhly své jednotky zpět.",Nakonec bylo vše vyřešeno diplomatickou cestou a obě strany stáhly své vojenské jednotky.,"['Nakonec', 'bylo', 'diplomaticky', 'vyřešeno,', 'po', 'kterém', 'obě', 'strany', 'stáhly', 'své', 'jednotky', 'zpět.']","[(0, 7), (7, 12), (12, 25), (25, 35), (35, 38), (38, 45), (45, 49), (49, 56), (56, 63), (63, 67), (67, 76), (76, 82)]","['Nakonec', 'bylo', 'vše', 'vyřešeno', 'diplomatickou', 'cestou', 'a', 'obě', 'strany', 'stáhly', 'své', 'vojenské', 'jednotky.']","[(0, 7), (7, 12), (12, 16), (16, 25), (25, 39), (39, 46), (46, 48), (48, 52), (52, 59), (59, 66), (66, 70), (70, 79), (79, 89)]"
17,17,8,"China also had a major military conflict with Vietnam in 1979. China claims sovereignty over all of South China Sea. Vietnam, Malaysia, the Philippines, Brunei and Taiwan have counter claims.","V roce 1979 měla Čína také velký vojenský konflikt s Vietnamem. Čína si nárokuje svrchovanost nad celým Jihočínským mořem. Vietnam, Malajsie, Filipíny, Brunej a Tchaj-wan mají protinávrhy.","V roce 1979 došlo také k velkému vojenskému konfliktu mezi Čínou a Vietnamem. Čína si nárokuje svrchovanost nad celým Jihočínským mořem. Avšak Vietnam, Malajsie, Filipíny, Brunej a Tchaj-wan také vznášejí územní nároky na tuto oblast.","['V', 'roce', '1979', 'měla', 'Čína', 'také', 'velký', 'vojenský', 'konflikt', 's', 'Vietnamem.', 'Čína', 'si', 'nárokuje', 'svrchovanost', 'nad', 'celým', 'Jihočínským', 'mořem.', 'Vietnam,', 'Malajsie,', 'Filipíny,', 'Brunej', 'a', 'Tchaj-wan', 'mají', 'protinávrhy.']","[(0, 1), (1, 6), (6, 11), (11, 16), (16, 21), (21, 26), (26, 32), (32, 41), (41, 50), (50, 52), (52, 63), (63, 68), (68, 71), (71, 80), (80, 93), (93, 97), (97, 103), (103, 115), (115, 122), (122, 131), (131, 141), (141, 151), (151, 158), (158, 160), (160, 170), (170, 175), (175, 188)]","['V', 'roce', '1979', 'došlo', 'také', 'k', 'velkému', 'vojenskému', 'konfliktu', 'mezi', 'Čínou', 'a', 'Vietnamem.', 'Čína', 'si', 'nárokuje', 'svrchovanost', 'nad', 'celým', 'Jihočínským', 'mořem.', 'Avšak', 'Vietnam,', 'Malajsie,', 'Filipíny,', 'Brunej', 'a', 'Tchaj-wan', 'také', 'vznášejí', 'územní', 'nároky', 'na', 'tuto', 'oblast.']","[(0, 1), (1, 6), (6, 11), (11, 17), (17, 22), (22, 24), (24, 32), (32, 43), (43, 53), (53, 58), (58, 64), (64, 66), (66, 77), (77, 82), (82, 85), (85, 94), (94, 107), (107, 111), (111, 117), (117, 129), (129, 136), (136, 142), (142, 151), (151, 161), (161, 171), (171, 178), (178, 180), (180, 190), (190, 195), (195, 204), (204, 211), (211, 218), (218, 221), (221, 226), (226, 234)]"
18,18,1,"India's monsoon season has overrun by almost a month, with unprecedented rainfall causing deaths from collapsing buildings and many crops beginning to rot.","Indická monzunová sezóna se překročila téměř o měsíc, kdy bezprecedentní srážky způsobily úmrtí z hroutících se budov a mnoho plodin začalo hnít.","Monzunové období v Indii se prodloužilo téměř o měsíc, během kterého nebývale silné dešťové srážky způsobily úmrtí lidí kvůli zříceným budovám a hnití mnoha plodin.","['Indická', 'monzunová', 'sezóna', 'se', 'překročila', 'téměř', 'o', 'měsíc,', 'kdy', 'bezprecedentní', 'srážky', 'způsobily', 'úmrtí', 'z', 'hroutících', 'se', 'budov', 'a', 'mnoho', 'plodin', 'začalo', 'hnít.']","[(0, 7), (7, 17), (17, 24), (24, 27), (27, 38), (38, 44), (44, 46), (46, 53), (53, 57), (57, 72), (72, 79), (79, 89), (89, 95), (95, 97), (97, 108), (108, 111), (111, 117), (117, 119), (119, 125), (125, 132), (132, 139), (139, 145)]","['Monzunové', 'období', 'v', 'Indii', 'se', 'prodloužilo', 'téměř', 'o', 'měsíc,', 'během', 'kterého', 'nebývale', 'silné', 'dešťové', 'srážky', 'způsobily', 'úmrtí', 'lidí', 'kvůli', 'zříceným', 'budovám', 'a', 'hnití', 'mnoha', 'plodin.']","[(0, 9), (9, 16), (16, 18), (18, 24), (24, 27), (27, 39), (39, 45), (45, 47), (47, 54), (54, 60), (60, 68), (68, 77), (77, 83), (83, 91), (91, 98), (98, 108), (108, 114), (114, 119), (119, 125), (125, 134), (134, 142), (142, 144), (144, 150), (150, 156), (156, 164)]"
18,18,2,"Normally the monsoon in north India recedes by the beginning of September, but the average rainfall this month has been 37% above normal. If the situation continues for the remaining few days, it will be the latest the monsoon has ever receded in decades, according to experts in the India Meteorological Department.","Normálně monzun v severní Indii ustupuje do začátku září, ale průměrná srážka v tomto měsíci byla o 37% nad normální. Pokud bude situace přetrvávat i po zbývajících několik dní, bude to podle odborníků indického meteorologického oddělení poslední monzun, který kdy za desetiletí ustoupil.","Monzuny v severní Indii obvykle ustupují do začátku září, ale průměrný měsíční úhrn srážek v tomto měsíci byl o 37% nad hodnotou normálu. Pokud bude situace přetrvávat i po zbývajících několik dní, bude to podle odborníků indického meteorologického ústavu nejdéle, kdy za poslední desetiletí monzun ustoupil.","['Normálně', 'monzun', 'v', 'severní', 'Indii', 'ustupuje', 'do', 'začátku', 'září,', 'ale', 'průměrná', 'srážka', 'v', 'tomto', 'měsíci', 'byla', 'o', '37%', 'nad', 'normální.', 'Pokud', 'bude', 'situace', 'přetrvávat', 'i', 'po', 'zbývajících', 'několik', 'dní,', 'bude', 'to', 'podle', 'odborníků', 'indického', 'meteorologického', 'oddělení', 'poslední', 'monzun,', 'který', 'kdy', 'za', 'desetiletí', 'ustoupil.']","[(0, 8), (8, 15), (15, 17), (17, 25), (25, 31), (31, 40), (40, 43), (43, 51), (51, 57), (57, 61), (61, 70), (70, 77), (77, 79), (79, 85), (85, 92), (92, 97), (97, 99), (99, 103), (103, 107), (107, 117), (117, 123), (123, 128), (128, 136), (136, 147), (147, 149), (149, 152), (152, 164), (164, 172), (172, 177), (177, 182), (182, 185), (185, 191), (191, 201), (201, 211), (211, 228), (228, 237), (237, 246), (246, 254), (254, 260), (260, 264), (264, 267), (267, 278), (278, 288)]","['Monzuny', 'v', 'severní', 'Indii', 'obvykle', 'ustupují', 'do', 'začátku', 'září,', 'ale', 'průměrný', 'měsíční', 'úhrn', 'srážek', 'v', 'tomto', 'měsíci', 'byl', 'o', '37%', 'nad', 'hodnotou', 'normálu.', 'Pokud', 'bude', 'situace', 'přetrvávat', 'i', 'po', 'zbývajících', 'několik', 'dní,', 'bude', 'to', 'podle', 'odborníků', 'indického', 'meteorologického', 'ústavu', 'nejdéle,', 'kdy', 'za', 'poslední', 'desetiletí', 'monzun', 'ustoupil.']","[(0, 7), (7, 9), (9, 17), (17, 23), (23, 31), (31, 40), (40, 43), (43, 51), (51, 57), (57, 61), (61, 70), (70, 78), (78, 83), (83, 90), (90, 92), (92, 98), (98, 105), (105, 109), (109, 111), (111, 115), (115, 119), (119, 128), (128, 137), (137, 143), (143, 148), (148, 156), (156, 167), (167, 169), (169, 172), (172, 184), (184, 192), (192, 197), (197, 202), (202, 205), (205, 211), (211, 221), (221, 231), (231, 248), (248, 255), (255, 264), (264, 268), (268, 271), (271, 280), (280, 291), (291, 298), (298, 308)]"
